aX,aY,aZ,gX,gY,gZ
-0.729,-0.965,0.244,198.120,40.955,-513.916
-0.728,-1.570,0.158,226.074,29.602,-475.952
-0.556,-1.576,0.341,203.369,14.099,-388.428
-0.472,-1.448,0.800,163.574,-1.465,-289.978
-0.415,-1.576,1.016,102.844,15.930,-223.022
-0.299,-1.622,1.273,36.560,34.180,-167.419
-0.188,-1.386,1.281,7.629,48.401,-109.619
-0.081,-1.108,0.895,-6.226,69.336,-56.274
0.013,-0.876,0.577,-10.193,70.801,-18.921
0.067,-0.754,0.510,-3.967,47.058,4.517
0.088,-0.769,0.603,1.709,17.883,18.005
0.087,-0.800,0.582,-1.831,-0.610,33.386
0.048,-0.894,0.583,-8.606,-14.221,53.223
-0.023,-1.039,0.614,-17.029,-27.649,78.003
-0.101,-1.128,0.675,-24.963,-41.504,110.352
-0.261,-1.201,0.642,-30.518,-54.688,150.330
-0.521,-1.536,0.631,-44.800,-62.683,196.289
-0.855,-1.875,0.613,-66.772,-65.735,262.146
-1.132,-1.937,0.619,-85.083,-74.280,359.924
-1.379,-1.329,0.819,-68.237,-96.741,463.074
-1.367,-1.097,0.968,-54.932,-116.882,523.254
-1.076,-0.351,0.907,-80.933,-119.629,561.096
-0.928,0.464,0.482,-111.023,-116.150,581.299
-0.721,0.749,0.884,-120.911,-155.518,548.767
-0.416,0.697,0.906,-125.793,-172.974,484.924
-0.122,1.098,1.048,-109.253,-179.565,435.730
0.113,1.422,1.428,-57.800,-186.829,382.324
0.140,1.275,1.630,-39.917,-165.710,289.490
0.042,0.699,1.467,-48.157,-111.267,191.406
-0.022,0.319,1.381,-22.400,-72.449,143.738
-0.093,0.124,1.224,-5.859,-43.762,125.244
-0.179,0.098,1.166,0.244,-27.649,114.868
-0.215,0.107,1.120,4.028,-18.555,102.905
-0.239,0.043,1.066,6.714,-11.658,84.961
-0.240,0.015,1.063,9.766,-8.972,67.017
-0.197,-0.018,1.052,11.658,-6.287,49.683
-0.111,-0.074,1.010,8.240,-1.831,32.715
-0.035,-0.116,1.017,2.014,-0.183,20.569
0.003,-0.109,1.037,-1.526,0.610,14.404
0.001,-0.127,1.007,-1.953,2.747,10.803
-0.020,-0.119,0.990,-0.061,2.869,8.606
-0.048,-0.115,0.994,2.747,1.465,6.042
-0.044,-0.122,0.998,5.249,-0.671,1.770
-0.064,-0.199,1.010,7.080,-2.563,-4.028
-0.063,-0.215,1.051,7.446,-4.211,-6.592
-0.054,-0.213,1.091,8.118,-4.211,-8.240
-0.048,-0.238,1.064,6.531,-1.648,-10.681
-0.044,-0.239,1.046,3.906,0.549,-11.963
-0.041,-0.250,0.992,2.075,2.686,-11.902
-0.031,-0.226,0.974,1.404,3.174,-10.071
-0.024,-0.213,0.970,2.197,1.953,-8.545
-0.020,-0.217,0.992,3.662,0.427,-7.874
-0.019,-0.236,1.015,5.310,-0.549,-7.263
-0.023,-0.245,1.042,6.409,-0.610,-6.592
-0.032,-0.246,1.029,6.042,0.427,-6.042
-0.040,-0.257,1.000,4.700,1.892,-5.371
-0.039,-0.215,1.007,3.784,1.648,-3.723
-0.038,-0.208,0.987,3.235,1.953,-3.296
-0.035,-0.201,0.983,3.662,1.526,-3.845
-0.028,-0.211,1.001,4.150,0.549,-4.578
-0.030,-0.255,1.026,4.578,0.122,-5.310
-0.034,-0.246,1.041,3.967,0.854,-4.517
-0.030,-0.229,1.028,3.662,2.563,-2.747
-0.027,-0.237,0.977,3.296,4.700,-1.953
-0.024,-0.223,0.988,3.601,3.113,-0.793
-0.032,-0.211,0.986,5.310,1.587,0.549
-0.047,-0.187,1.003,6.531,0.549,0.671
-0.052,-0.192,1.020,7.446,0.427,-0.488
-0.049,-0.229,1.017,8.118,1.343,-2.869
-0.042,-0.247,1.003,6.958,2.197,-3.845
-0.035,-0.259,0.998,5.554,1.831,-3.296
-0.028,-0.250,0.999,4.517,0.854,-2.258
-0.028,-0.237,1.023,3.906,-1.038,-1.343
-0.034,-0.247,1.015,4.150,-1.343,-1.282
-0.032,-0.251,1.028,3.906,-1.587,-0.366
-0.034,-0.253,1.024,3.235,-1.404,0.549
-0.034,-0.240,1.025,2.441,-1.404,1.465
-0.038,-0.239,1.031,1.770,-1.160,1.404
-0.036,-0.250,1.019,1.526,-0.549,1.038
-0.035,-0.230,1.018,1.648,-0.061,1.343
-0.034,-0.221,1.026,1.953,-0.732,0.916
-0.040,-0.248,1.026,1.770,-0.854,-0.366
-0.043,-0.236,1.040,1.099,-0.427,-0.610
-0.041,-0.229,1.030,0.854,0.427,-0.610
-0.033,-0.235,1.010,0.732,1.404,-1.465
-0.031,-0.221,1.017,1.038,0.977,-1.770
-0.028,-0.219,1.010,1.282,0.671,-2.258
-0.026,-0.247,1.007,0.854,0.427,-3.174
-0.032,-0.241,1.030,0.366,-0.122,-2.747
-0.035,-0.239,1.024,0.305,0.854,-2.136
-0.028,-0.244,1.002,0.122,1.648,-1.953
-0.029,-0.233,1.015,-0.366,0.916,-1.953
-0.027,-0.226,1.026,-0.244,0.671,-2.075
-0.028,-0.247,1.009,-0.366,1.648,-2.258
-0.029,-0.239,1.017,-0.793,1.892,-1.831
-0.032,-0.231,1.001,-0.977,2.136,-1.526
-0.031,-0.220,1.001,-0.732,1.709,-1.587
-0.028,-0.232,0.990,-0.183,1.038,-2.319
-0.033,-0.240,0.998,0.183,-0.122,-2.869
-0.033,-0.208,1.008,0.732,-0.977,-2.563
-0.034,-0.223,0.990,0.977,-0.183,-3.418
-0.032,-0.236,0.975,0.610,0.061,-4.028
-0.033,-0.216,0.991,0.916,-1.099,-3.540
-0.032,-0.230,1.000,0.793,-1.404,-3.906
-0.031,-0.233,1.006,0.793,-1.282,-4.150
-0.028,-0.217,1.012,1.099,-0.732,-3.784
-0.023,-0.232,1.001,1.526,0.305,-4.211
-0.016,-0.255,1.003,1.648,0.610,-4.089
-0.021,-0.243,1.012,1.770,0.366,-2.930
-0.026,-0.223,1.025,1.770,0.732,-1.770
-0.028,-0.234,1.018,0.793,1.343,-1.953

-0.295,0.673,1.472,19.592,84.961,-234.619
-0.198,0.568,1.358,10.071,111.572,-286.865
-0.284,0.496,1.213,-6.714,126.282,-331.116
-0.298,0.418,1.130,-3.662,126.526,-372.498
-0.353,0.344,0.913,29.663,118.774,-403.564
-0.387,-0.025,0.908,88.684,106.506,-427.795
-0.523,-0.527,0.743,92.957,98.083,-456.055
-0.568,-0.944,0.419,98.938,101.440,-452.515
-0.467,-1.165,0.286,135.254,79.041,-416.809
-0.391,-1.118,0.279,147.400,49.622,-358.582
-0.309,-1.273,0.307,160.889,25.330,-305.542
-0.259,-1.517,0.482,150.391,3.479,-261.108
-0.239,-1.530,0.769,113.403,-11.841,-197.754
-0.185,-1.214,0.946,78.735,-15.076,-121.033
-0.165,-1.033,1.086,46.631,-7.080,-67.688
-0.126,-0.931,0.945,15.808,10.254,-34.668
-0.077,-0.773,0.857,5.737,16.235,-8.179
-0.046,-0.601,0.799,4.578,11.536,10.315
-0.054,-0.527,0.773,8.301,4.517,19.897
-0.085,-0.477,0.804,11.108,-3.357,25.574
-0.108,-0.408,0.868,8.850,-9.338,29.114
-0.140,-0.421,0.943,4.700,-13.123,28.992
-0.156,-0.463,1.016,2.014,-13.611,28.015
-0.134,-0.374,1.125,-2.625,-8.850,29.175
-0.121,-0.298,1.101,-6.592,0.244,25.574
-0.102,-0.306,1.013,-12.817,11.597,16.602
-0.081,-0.334,0.943,-16.418,15.686,8.789
-0.066,-0.385,0.875,-17.334,15.381,3.845
-0.053,-0.400,0.878,-17.273,10.864,1.526
-0.041,-0.384,0.959,-13.916,5.737,0.549
-0.044,-0.432,0.970,-9.583,5.127,-0.549
-0.046,-0.493,0.939,-9.521,7.446,-0.671
-0.025,-0.462,0.941,-8.362,7.141,3.174
-0.016,-0.436,0.924,-5.127,5.554,6.104
-0.018,-0.448,0.917,-2.502,3.296,6.165
-0.019,-0.441,0.923,-0.366,0.061,6.714
-0.018,-0.413,0.945,1.282,-2.502,7.690
-0.018,-0.384,0.961,0.427,-3.174,7.751
-0.041,-0.496,0.938,-3.906,-1.648,5.676
-0.043,-0.574,0.930,-9.888,-0.366,7.629
-0.050,-0.673,0.919,-15.320,1.099,16.724
-0.046,-0.782,0.849,-24.048,5.737,31.189
-0.034,-0.828,0.768,-33.691,7.568,53.894
-0.029,-0.762,0.811,-60.608,8.301,78.430
-0.048,-0.813,0.750,-61.829,5.798,101.685
-0.145,-1.044,0.797,-47.668,-11.902,123.596
-0.262,-1.348,0.608,-72.693,-5.920,162.170
-0.343,-1.363,0.586,-90.088,-13.977,218.079
-0.410,-1.016,0.608,-79.407,-39.185,281.006
-0.487,-0.677,0.581,-67.810,-71.289,327.637
-0.527,-0.389,0.766,-54.321,-108.337,353.516
-0.499,-0.275,1.070,-33.691,-136.597,359.009
-0.418,-0.211,1.057,-13.489,-144.958,347.473
-0.310,-0.012,1.154,-11.719,-144.531,336.304
-0.224,0.176,1.211,-23.193,-133.728,317.627
-0.142,0.327,1.268,-26.245,-118.103,290.039
-0.092,0.487,1.275,-17.822,-102.478,257.263
-0.041,0.435,1.256,-9.888,-82.642,214.233
0.011,0.142,1.237,-2.686,-62.561,171.021
0.005,0.126,1.045,-22.644,-41.138,144.531
-0.010,0.237,1.175,-10.132,-37.476,128.296
-0.044,0.211,1.146,6.531,-34.363,105.896
-0.045,0.087,1.046,11.841,-25.391,83.374
-0.056,-0.012,1.039,15.137,-25.330,64.270
-0.071,-0.082,1.071,17.334,-26.489,49.011
-0.078,-0.102,1.089,18.188,-24.414,37.964
-0.059,-0.066,1.113,19.165,-19.958,28.564
-0.045,-0.090,1.076,18.433,-13.123,17.517
-0.043,-0.181,1.001,15.869,-6.714,6.226
-0.030,-0.226,0.992,12.085,-4.883,-0.854
-0.017,-0.317,0.973,9.460,-5.188,-3.906
-0.003,-0.402,0.955,5.615,-5.493,-3.601
-0.010,-0.315,1.046,3.357,-8.423,2.686
-0.037,-0.243,1.051,3.479,-6.958,6.531
-0.044,-0.219,1.002,3.967,-3.723,5.676
-0.033,-0.244,0.974,3.296,-3.174,2.808
-0.039,-0.247,1.011,3.052,-4.456,0.488
-0.045,-0.224,1.056,4.517,-4.822,-1.221
-0.044,-0.249,1.024,5.188,-2.136,-3.723
-0.035,-0.298,0.999,3.967,0.183,-5.859
-0.031,-0.321,1.000,2.991,0.122,-5.981
-0.020,-0.294,1.002,2.625,0.244,-4.150
-0.020,-0.292,0.987,3.601,0.732,-2.014
-0.026,-0.274,0.980,4.456,1.099,-0.488
-0.035,-0.253,0.993,5.066,0.244,0.183
-0.040,-0.283,0.983,5.493,0.000,-0.977
-0.029,-0.308,0.987,4.944,-0.427,-2.014
-0.032,-0.299,1.002,4.578,-1.465,-1.343
-0.040,-0.267,0.997,4.761,-0.793,-0.366
-0.047,-0.244,0.990,5.615,-0.488,-1.038
-0.040,-0.297,0.957,5.981,-0.427,-3.540
-0.031,-0.424,0.950,3.662,-1.709,-5.127
-0.010,-0.376,1.057,2.380,-4.517,-0.183
-0.015,-0.342,1.052,3.540,-2.197,5.371
-0.031,-0.304,0.984,5.310,1.892,8.301
-0.041,-0.227,0.973,8.362,1.282,9.277
-0.056,-0.224,0.986,9.338,-1.160,5.859
-0.064,-0.275,1.005,9.216,-2.258,0.854
-0.054,-0.359,1.004,7.751,-2.075,-2.686
-0.037,-0.378,1.006,4.639,-1.038,-3.052
-0.028,-0.320,1.010,3.235,-0.183,0.305
-0.036,-0.273,0.971,3.540,1.587,1.831
-0.046,-0.262,0.942,4.761,1.038,0.793
-0.055,-0.300,0.958,5.188,-1.526,-1.953
-0.046,-0.370,0.977,4.395,-3.357,-3.723
-0.028,-0.366,0.996,2.625,-3.174,-2.563
-0.028,-0.313,1.016,0.977,-2.502,0.427
-0.033,-0.295,0.982,0.671,-0.671,0.977
-0.038,-0.298,0.984,0.854,-1.526,0.183
-0.037,-0.336,0.996,0.916,-2.991,-1.160
-0.032,-0.338,1.017,0.671,-2.930,-1.038
-0.034,-0.307,1.016,0.854,-1.526,0.549
-0.036,-0.279,0.991,0.977,0.488,0.977
-0.036,-0.289,0.966,2.075,0.732,-0.488
-0.029,-0.360,0.958,1.953,-1.282,-2.258
-0.023,-0.367,1.000,1.465,-3.662,-0.854
-0.033,-0.321,1.014,1.099,-3.479,2.441
-0.050,-0.287,0.992,0.549,-1.892,3.723
-0.057,-0.267,0.973,1.038,-1.526,2.869

-0.453,-1.660,0.602,111.572,44.495,-293.274
-0.298,-1.508,0.911,57.678,32.043,-209.839
-0.203,-1.199,1.107,38.330,29.053,-142.639
-0.131,-0.935,1.021,41.077,37.720,-98.511
-0.087,-0.839,0.851,35.461,46.509,-72.388
-0.043,-0.750,0.650,19.958,48.950,-50.720
-0.011,-0.681,0.586,12.329,36.804,-31.494
-0.014,-0.640,0.656,14.526,15.869,-16.296
-0.040,-0.657,0.763,17.822,-0.916,-5.859
-0.064,-0.604,0.867,19.226,-10.803,5.127
-0.092,-0.555,0.906,19.287,-14.832,16.052
-0.116,-0.551,0.960,18.799,-15.625,23.132
-0.129,-0.552,0.930,21.179,-14.160,29.236
-0.146,-0.565,0.921,24.109,-13.428,34.668
-0.151,-0.538,0.955,26.733,-16.052,39.917
-0.154,-0.531,0.958,27.222,-16.174,43.152
-0.121,-0.491,0.984,28.748,-16.296,45.532
-0.057,-0.315,1.051,30.151,-15.808,47.913
-0.033,-0.293,0.977,25.146,-9.460,41.565
-0.041,-0.410,0.874,14.893,-4.395,29.541
-0.043,-0.444,0.862,7.141,-4.944,23.437
-0.052,-0.441,0.883,4.089,-6.836,22.400
-0.068,-0.451,0.939,4.150,-8.484,20.874
-0.069,-0.418,0.987,1.709,-8.545,18.555
-0.065,-0.367,1.001,-0.610,-6.042,15.076
-0.067,-0.391,0.944,-1.892,-2.319,9.155
-0.066,-0.405,0.952,-2.380,-0.244,4.272
-0.069,-0.456,0.929,-3.723,1.648,0.305
-0.064,-0.492,0.914,-4.944,2.991,-2.014
-0.054,-0.513,0.907,-4.578,2.563,-1.465
-0.044,-0.525,0.889,-5.310,2.441,0.488
-0.035,-0.529,0.909,-6.287,1.587,3.174
-0.036,-0.536,0.918,-6.226,0.183,5.005
-0.035,-0.508,0.927,-5.798,-0.671,6.958
-0.039,-0.491,0.911,-3.357,-1.282,8.728
-0.048,-0.502,0.908,-0.610,-2.197,8.972
-0.049,-0.479,0.925,1.282,-3.967,9.277
-0.049,-0.429,0.960,3.418,-4.883,9.521
-0.058,-0.428,0.958,4.395,-4.211,7.324
-0.063,-0.452,0.951,3.845,-2.502,4.639
-0.059,-0.470,0.942,2.502,-1.160,2.808
-0.053,-0.454,0.937,2.014,-0.244,2.625
-0.051,-0.459,0.932,1.587,0.305,1.709
-0.048,-0.466,0.933,-0.916,0.671,0.732
-0.047,-0.538,0.902,-4.944,2.197,-0.061
-0.047,-0.564,0.904,-7.324,2.380,2.625
-0.047,-0.573,0.915,-7.080,1.160,7.385
-0.043,-0.550,0.907,-6.226,0.427,12.878
-0.032,-0.506,0.891,-6.470,-0.244,18.005
-0.034,-0.495,0.887,-7.690,-1.526,20.813
-0.047,-0.557,0.869,-8.789,-2.808,23.315
-0.066,-0.742,0.851,-18.066,-1.038,29.419
-0.076,-0.894,0.746,-34.180,2.380,44.983
-0.107,-1.135,0.707,-44.678,0.000,70.374
-0.141,-1.325,0.514,-59.509,-3.601,109.558
-0.225,-1.476,0.371,-52.490,-23.804,161.804
-0.357,-1.409,0.156,-45.776,-56.702,226.868
-0.447,-1.392,0.520,-42.175,-102.295,290.588
-0.537,-1.018,0.484,-25.879,-133.728,346.375
-0.581,-0.413,0.693,-12.512,-174.438,382.996
-0.646,-0.289,1.006,-12.817,-205.750,389.282
-0.626,-0.243,0.851,-74.280,-193.420,382.080
-0.522,0.075,1.056,-117.615,-186.890,378.601
-0.373,0.495,1.345,-129.639,-184.204,362.183
-0.233,0.310,1.528,-120.178,-161.499,319.275
-0.111,0.134,1.122,-133.362,-114.624,269.958
-0.014,0.383,1.229,-125.061,-92.468,242.310
0.030,0.505,1.240,-95.764,-79.651,211.243
-0.013,0.320,1.257,-51.880,-63.660,169.495
-0.033,0.187,1.197,-25.818,-48.889,138.428
-0.069,0.113,1.173,-23.254,-32.043,116.150
-0.130,0.074,1.155,-21.729,-21.118,95.154
-0.146,0.008,1.151,-14.709,-12.817,75.500
-0.154,-0.069,1.099,-10.498,-6.592,58.350
-0.128,-0.083,1.098,-6.042,-4.028,45.593
-0.080,-0.131,1.019,-4.944,0.061,33.447
-0.035,-0.182,0.992,-7.935,2.197,23.865
-0.010,-0.163,1.016,-9.888,0.366,18.860
-0.018,-0.206,0.992,-7.690,-0.305,16.235
-0.008,-0.163,1.006,-3.906,-1.343,15.137
-0.012,-0.159,1.043,0.977,-4.028,13.306
-0.026,-0.233,0.997,3.479,-3.601,8.667
-0.031,-0.233,1.028,3.601,-5.127,7.080
-0.040,-0.220,1.036,3.784,-5.676,6.958
-0.051,-0.208,1.035,5.127,-5.554,5.554
-0.056,-0.197,1.029,5.920,-5.371,3.906
-0.055,-0.220,1.014,6.714,-4.761,1.221
-0.046,-0.206,1.022,7.446,-4.639,-0.732
-0.046,-0.208,1.018,7.996,-4.333,-2.563
-0.042,-0.293,0.982,6.042,-3.235,-5.432
-0.034,-0.297,1.026,3.479,-3.784,-4.456
-0.036,-0.249,1.041,3.174,-3.601,-1.404
-0.052,-0.236,1.006,3.357,-1.160,-0.793
-0.046,-0.256,0.971,2.625,-0.061,-1.221
-0.037,-0.252,0.994,1.953,-1.709,-0.977
-0.049,-0.244,1.018,2.502,-3.174,-0.732
-0.047,-0.234,1.011,3.540,-2.380,-0.671
-0.047,-0.240,0.996,3.357,-0.916,-1.404
-0.044,-0.243,0.990,3.479,-0.549,-2.075
-0.042,-0.241,0.992,4.272,-1.404,-2.502
-0.042,-0.263,0.986,4.639,-1.892,-2.625
-0.042,-0.277,1.003,4.517,-2.441,-2.197
-0.047,-0.269,1.019,4.333,-2.502,-0.977
-0.050,-0.251,1.009,4.211,-1.099,-0.305
-0.042,-0.244,0.986,4.272,-0.061,-0.183
-0.032,-0.306,0.949,4.028,-0.183,-1.099
-0.029,-0.272,1.009,3.296,-3.174,0.671
-0.048,-0.251,1.016,5.188,-3.296,2.991
-0.047,-0.226,0.986,8.240,-1.526,3.235
-0.056,-0.200,1.000,9.644,-1.770,2.014
-0.055,-0.250,1.004,9.766,-2.441,-1.831
-0.046,-0.411,0.958,6.775,-2.747,-5.127
-0.024,-0.356,1.060,2.625,-4.395,-0.916
-0.022,-0.293,1.058,2.808,-2.930,5.493
-0.051,-0.275,0.958,4.822,0.854,7.507
-0.057,-0.194,0.982,7.690,-1.404,8.728
-0.078,-0.218,1.000,7.996,-3.357,5.127
-0.078,-0.274,1.020,6.165,-3.967,0.061
-0.067,-0.311,1.016,3.662,-3.357,-2.625

-0.283,0.650,1.423,-3.174,151.062,-234.314
-0.256,0.346,1.267,-17.578,178.040,-289.551
-0.164,0.311,1.165,-24.475,184.265,-327.209
-0.229,0.328,1.047,-21.118,176.758,-361.755
-0.348,0.455,0.898,20.081,157.532,-401.855
-0.386,0.223,0.980,132.507,132.324,-438.232
-0.547,0.082,0.657,176.270,134.949,-463.074
-0.626,-0.481,0.343,205.139,131.165,-480.591
-0.672,-0.620,0.144,211.121,117.981,-472.717
-0.647,-0.826,0.159,220.825,94.299,-446.167
-0.624,-1.324,0.131,209.106,79.712,-419.983
-0.563,-1.792,0.307,146.179,66.345,-365.967
-0.442,-1.841,0.683,84.412,47.058,-280.823
-0.338,-1.638,1.032,37.598,42.053,-198.364
-0.239,-1.375,1.120,6.348,52.063,-133.728
-0.165,-1.153,0.894,-19.958,72.937,-86.060
-0.064,-0.914,0.601,-32.166,79.773,-50.232
0.002,-0.718,0.473,-27.466,62.256,-25.146
0.013,-0.650,0.491,-22.827,36.621,-12.207
0.002,-0.647,0.650,-20.081,11.353,-5.676
-0.040,-0.648,0.749,-20.081,-3.418,2.014
-0.082,-0.673,0.822,-20.508,-10.559,12.878
-0.111,-0.651,0.867,-23.621,-15.930,25.696
-0.127,-0.648,0.893,-24.536,-20.386,35.706
-0.141,-0.548,0.945,-22.156,-25.085,45.837
-0.157,-0.541,0.967,-17.578,-26.123,49.927
-0.156,-0.507,1.060,-15.198,-25.330,50.293
-0.149,-0.558,1.027,-8.850,-20.630,49.683
-0.098,-0.506,0.988,-1.648,-14.343,49.988
-0.011,-0.318,1.061,2.136,-14.282,51.392
0.004,-0.323,0.983,-1.892,-9.033,43.945
-0.017,-0.481,0.844,-7.446,-3.967,31.433
-0.025,-0.475,0.869,-6.165,-7.385,29.175
-0.028,-0.425,0.959,-1.404,-11.353,30.701
-0.031,-0.366,1.001,-0.427,-9.460,29.175
-0.037,-0.343,0.995,-2.380,-5.066,24.231
-0.042,-0.349,0.953,-4.028,-1.038,18.066
-0.059,-0.456,0.896,-7.019,1.648,12.024
-0.059,-0.501,0.917,-13.367,2.014,11.047
-0.046,-0.484,0.972,-17.700,1.465,13.123
-0.028,-0.448,0.967,-15.137,1.770,13.977
-0.023,-0.453,0.915,-11.536,2.319,12.878
-0.005,-0.450,0.902,-9.033,0.549,11.719
0.000,-0.458,0.888,-9.277,-1.343,10.864
0.000,-0.466,0.906,-5.066,-4.028,10.620
-0.009,-0.523,0.899,-2.747,-4.639,11.353
-0.013,-0.553,0.918,-4.456,-4.395,14.709
-0.012,-0.534,0.929,-4.028,-4.883,20.203
-0.033,-0.584,0.924,-2.197,-5.310,24.231
-0.054,-0.710,0.868,-7.812,-3.723,29.968
-0.070,-0.802,0.839,-21.484,-0.610,44.434
-0.082,-0.886,0.777,-37.781,2.869,66.345
-0.097,-0.922,0.731,-47.180,1.160,93.140
-0.143,-1.012,0.692,-52.429,-4.272,122.559
-0.219,-1.135,0.640,-61.707,-12.634,156.372
-0.414,-1.412,0.460,-77.393,-24.475,197.266
-0.525,-1.385,0.346,-96.436,-46.448,255.432
-0.546,-1.068,0.706,-72.693,-94.849,321.533
-0.680,-0.797,0.593,-33.813,-124.084,363.281
-0.595,-0.245,0.879,-25.085,-147.888,389.465
-0.486,0.150,1.247,-2.014,-171.082,391.479
-0.388,0.108,1.236,-6.104,-160.583,367.859
-0.223,0.221,1.003,-35.217,-143.555,341.492
-0.073,0.483,1.014,-52.795,-138.367,315.979
0.034,0.496,1.253,-53.650,-135.864,277.405
0.100,0.423,1.210,-60.364,-114.746,235.962
0.128,0.378,1.237,-56.152,-95.093,198.853
0.072,0.213,1.231,-41.199,-78.003,167.114
0.033,0.078,1.116,-29.724,-59.631,141.174
-0.010,0.057,1.132,-23.865,-50.415,124.634
-0.042,0.096,1.177,-12.207,-44.556,110.474
-0.075,0.007,1.126,-2.563,-36.194,91.431
-0.064,-0.094,1.071,1.770,-28.564,73.364
-0.052,-0.130,1.091,2.930,-25.696,61.218
-0.035,-0.149,1.076,2.136,-22.888,51.941
-0.016,-0.177,1.039,2.014,-19.348,43.518
-0.000,-0.151,1.058,1.221,-17.578,38.269
-0.001,-0.129,1.095,2.258,-15.747,32.898
-0.021,-0.174,1.041,5.127,-12.146,26.123
-0.033,-0.207,1.032,6.714,-10.071,20.569
-0.047,-0.315,0.983,6.531,-9.216,16.113
-0.036,-0.320,1.008,6.226,-10.803,16.296
-0.030,-0.232,1.057,7.507,-13.000,19.165
-0.035,-0.206,1.049,8.484,-12.512,17.151
-0.041,-0.232,1.042,7.690,-11.169,12.024
-0.045,-0.247,1.034,7.812,-10.742,8.057
-0.062,-0.233,1.045,8.728,-9.827,5.310
-0.057,-0.237,1.025,9.766,-7.385,2.319
-0.041,-0.250,1.025,9.277,-5.371,-1.038
-0.030,-0.287,1.000,8.667,-4.517,-4.089
-0.027,-0.295,1.001,7.812,-4.883,-4.578
-0.028,-0.277,1.018,7.324,-5.432,-3.784
-0.035,-0.263,1.018,7.263,-5.005,-3.357
-0.034,-0.264,1.022,7.874,-4.272,-4.028
-0.036,-0.282,1.000,8.301,-3.357,-5.188
-0.035,-0.273,1.001,7.812,-2.930,-5.676
-0.034,-0.276,0.989,7.446,-2.197,-5.920
-0.035,-0.302,0.988,6.775,-1.587,-6.287
-0.045,-0.343,0.981,5.981,-2.197,-5.981
-0.045,-0.306,0.997,5.798,-2.441,-3.845
-0.052,-0.283,0.994,5.737,-2.441,-2.380
-0.053,-0.285,0.964,5.615,-1.404,-3.174
-0.046,-0.301,0.983,5.371,-1.892,-3.845
-0.045,-0.287,0.993,6.104,-2.441,-3.601
-0.046,-0.270,1.011,6.531,-1.831,-3.662
-0.044,-0.280,0.981,6.897,0.000,-4.761
-0.037,-0.329,0.953,5.920,1.282,-5.432
-0.029,-0.321,0.991,4.456,-0.488,-4.028
-0.034,-0.280,1.015,4.700,-1.770,-2.197
-0.037,-0.278,0.973,4.761,0.244,-1.770
-0.037,-0.323,0.938,4.211,1.343,-2.075
-0.036,-0.303,0.985,3.540,-1.648,-0.732
-0.043,-0.286,1.007,4.150,-3.113,0.305
-0.043,-0.308,0.992,3.723,-1.282,0.061
-0.046,-0.296,1.002,3.113,-0.977,0.183
-0.050,-0.282,0.984,3.357,-0.183,0.122
-0.047,-0.278,0.974,4.272,-0.366,-0.732
-0.038,-0.324,0.971,4.456,-1.465,-2.136
-0.043,-0.322,1.002,3.845,-2.869,-2.014

-0.309,-1.612,0.982,-20.264,49.683,-236.023
-0.230,-1.327,0.816,-9.521,51.636,-161.499
-0.142,-0.899,0.782,8.362,43.091,-96.436
