aX,aY,aZ,gX,gY,gZ
-0.063,-0.640,0.827,2.319,31.250,-58.228
-0.025,-0.779,0.716,-1.465,27.893,-43.152
-0.025,-0.721,0.698,12.390,15.808,-24.475
-0.028,-0.545,0.839,21.729,-3.540,-4.089
-0.057,-0.518,0.938,24.353,-13.733,4.395
-0.103,-0.538,0.990,26.245,-16.541,8.972
-0.127,-0.513,1.026,29.297,-18.005,15.137
-0.132,-0.463,1.018,31.433,-17.029,19.836
-0.109,-0.376,1.006,30.579,-14.038,22.888
-0.088,-0.336,1.019,28.625,-11.841,21.179
-0.089,-0.391,0.963,23.865,-8.545,15.137
-0.074,-0.390,0.930,17.639,-5.981,12.390
-0.073,-0.327,0.961,12.878,-6.714,11.902
-0.073,-0.314,0.969,6.592,-5.737,7.996
-0.085,-0.356,0.963,-0.610,-3.967,1.465
-0.090,-0.395,0.972,-4.150,-1.953,-2.014
-0.094,-0.451,0.974,-3.845,0.244,-2.991
-0.085,-0.478,0.955,-4.089,2.625,-1.282
-0.067,-0.466,0.951,-5.859,3.662,1.709
-0.066,-0.460,0.927,-11.230,5.432,4.456
-0.057,-0.431,0.929,-15.564,5.310,6.592
-0.056,-0.392,0.971,-14.648,2.441,7.385
-0.059,-0.400,0.956,-11.414,2.014,5.981
-0.064,-0.410,0.966,-8.179,1.099,4.761
-0.056,-0.392,0.974,-5.493,-0.061,3.906
-0.044,-0.363,0.971,-3.723,-0.366,2.808
-0.050,-0.393,0.948,-1.648,0.183,0.183
-0.051,-0.420,0.943,0.793,-0.061,-1.831
-0.047,-0.394,0.960,2.563,-1.404,-1.587
-0.049,-0.389,0.960,3.540,-1.221,-2.197
-0.051,-0.417,0.944,2.258,-0.244,-3.296
-0.048,-0.423,0.931,2.625,-0.549,-3.540
-0.047,-0.440,0.924,2.625,-1.160,-2.380
-0.032,-0.423,0.928,1.038,-1.587,-0.610
-0.031,-0.379,0.946,-0.427,-2.686,0.793
-0.039,-0.395,0.922,-0.916,-1.892,-0.244
-0.051,-0.393,0.934,-0.183,-2.808,-1.343
-0.059,-0.399,0.963,1.282,-4.272,-2.075
-0.064,-0.409,0.982,0.854,-4.333,-2.441
-0.059,-0.417,0.987,1.282,-3.723,-2.258
-0.060,-0.425,0.977,2.197,-2.563,-1.709
-0.046,-0.374,0.967,2.502,-1.404,-0.549
-0.044,-0.370,0.939,0.977,0.061,-1.282
-0.041,-0.390,0.908,-1.343,0.916,-3.113
-0.041,-0.399,0.934,-2.502,-0.427,-3.296
-0.047,-0.425,0.942,-4.028,-0.916,-2.808
-0.049,-0.440,0.962,-4.089,-1.099,-1.465
-0.051,-0.427,0.962,-4.700,-0.122,1.221
-0.054,-0.433,0.965,-4.211,0.244,3.174
-0.041,-0.387,0.991,-2.136,-0.854,5.127
-0.037,-0.390,0.999,-1.282,-0.122,5.005
-0.042,-0.440,0.952,-3.296,2.197,3.784
-0.039,-0.456,0.948,-5.188,1.892,4.822
-0.031,-0.416,0.963,-5.676,0.488,7.629
-0.039,-0.443,0.970,-6.653,0.061,8.728
-0.049,-0.503,0.959,-12.451,1.587,9.766
-0.049,-0.501,0.951,-18.066,3.357,15.137
-0.040,-0.442,0.961,-18.738,3.296,22.339
-0.039,-0.392,0.952,-17.639,2.380,26.855
-0.058,-0.401,0.957,-16.357,0.183,27.527
-0.079,-0.455,0.958,-17.700,-1.099,27.710
-0.094,-0.482,0.952,-19.592,-1.282,31.494
-0.100,-0.481,0.967,-17.212,-3.052,37.292
-0.103,-0.523,0.963,-17.639,-2.563,43.945
-0.102,-0.590,0.936,-25.879,0.793,53.040
-0.105,-0.650,0.905,-36.865,3.723,66.406
-0.106,-0.718,0.859,-48.828,5.615,83.740
-0.116,-0.809,0.824,-59.814,4.395,104.736
-0.142,-0.889,0.816,-66.040,-2.136,130.005
-0.174,-0.904,0.825,-60.425,-11.169,161.377
-0.310,-1.117,0.761,-49.927,-22.095,194.885
-0.355,-1.258,0.625,-48.889,-32.593,239.258
-0.432,-1.175,0.568,-46.753,-54.443,296.021
-0.506,-0.939,0.572,-41.809,-84.717,345.825
-0.551,-0.519,0.649,-28.992,-120.789,383.606
-0.542,-0.021,1.026,0.122,-156.616,401.489
-0.443,0.061,1.629,52.002,-177.856,390.564
-0.388,0.112,1.248,26.855,-137.939,362.732
-0.303,0.042,1.124,-14.404,-106.201,334.045
-0.175,0.232,0.959,-28.076,-97.839,315.186
-0.066,0.335,0.906,-32.471,-96.619,291.565
-0.036,0.437,1.165,-37.109,-98.755,262.329
-0.051,0.531,1.403,-39.551,-89.722,231.567
-0.094,0.357,1.342,-38.147,-57.739,194.153
-0.120,0.249,1.219,-27.405,-32.166,162.292
-0.111,0.229,1.083,-17.151,-16.907,138.123
-0.125,0.184,1.001,-10.559,-10.986,114.685
-0.124,0.104,0.974,-4.822,-11.902,90.759
-0.094,0.084,1.005,1.831,-14.099,70.068
-0.063,0.031,1.000,8.789,-15.259,51.697
-0.035,-0.042,1.066,11.230,-14.282,34.119
0.001,-0.111,1.099,8.972,-11.658,21.545
0.013,-0.124,1.105,5.615,-6.714,13.123
0.010,-0.117,1.040,4.333,-1.770,7.874
0.006,-0.130,0.971,3.784,1.587,2.869
0.006,-0.175,0.945,3.174,0.000,-1.648
0.011,-0.184,0.978,3.479,-3.174,-4.578
-0.002,-0.199,1.008,6.409,-5.615,-5.981
-0.016,-0.225,1.012,7.996,-5.066,-6.348
-0.020,-0.235,1.021,8.606,-4.395,-6.226
-0.025,-0.232,1.024,9.888,-3.967,-6.104
-0.026,-0.239,1.018,10.803,-3.174,-6.165
-0.029,-0.269,1.000,10.620,-2.502,-6.592
-0.031,-0.246,1.015,10.559,-3.113,-6.287
-0.027,-0.249,0.985,11.353,-3.296,-6.409
-0.025,-0.276,0.997,10.681,-3.906,-7.019
-0.026,-0.269,1.032,10.437,-5.127,-6.409
-0.030,-0.279,1.005,11.719,-4.333,-5.798
-0.033,-0.252,1.011,11.475,-3.357,-4.333
-0.036,-0.298,0.975,10.864,-2.625,-3.967
-0.033,-0.303,1.001,8.972,-3.235,-3.052
-0.038,-0.245,1.051,7.996,-4.211,-0.610
-0.045,-0.243,1.028,9.094,-1.953,-0.916
-0.038,-0.277,0.999,8.606,-0.122,-2.991
-0.039,-0.290,1.008,8.057,-1.099,-4.089
-0.037,-0.283,1.033,7.202,-2.319,-3.967

-0.389,-1.312,1.090,62.744,55.298,-284.668
-0.380,-1.402,0.822,59.814,70.557,-243.469
-0.317,-1.222,0.513,46.753,76.233,-183.594
-0.177,-0.761,0.622,25.513,53.528,-122.742
-0.109,-0.623,0.738,14.893,34.485,-90.149
-0.107,-0.665,0.717,25.146,28.809,-77.515
-0.132,-0.625,0.821,22.278,20.813,-62.012
-0.131,-0.628,0.895,0.610,17.334,-47.485
-0.146,-0.644,0.914,-6.775,16.724,-35.095
-0.150,-0.625,0.956,1.343,12.573,-21.179
-0.139,-0.562,0.970,9.583,8.789,-8.728
-0.144,-0.561,0.964,11.963,6.287,-2.563
-0.141,-0.556,0.911,8.362,5.859,3.540
-0.141,-0.517,0.903,3.845,3.784,11.108
-0.142,-0.500,0.916,3.052,0.916,17.029
-0.130,-0.461,0.922,7.263,-2.258,21.057
-0.118,-0.398,0.990,13.062,-5.615,22.827
-0.111,-0.396,0.977,13.245,-5.676,20.569
-0.110,-0.421,0.956,12.451,-4.456,16.785
-0.109,-0.442,0.934,12.085,-4.333,15.808
-0.093,-0.437,0.931,12.695,-4.822,16.174
-0.080,-0.397,0.974,14.465,-6.775,16.357
-0.086,-0.412,0.962,13.062,-5.493,14.160
-0.087,-0.412,0.955,11.658,-4.395,11.414
-0.074,-0.360,0.973,11.047,-4.211,10.132
-0.068,-0.356,0.939,7.141,-2.319,6.958
-0.070,-0.396,0.917,1.282,-0.610,2.319
-0.077,-0.458,0.896,-2.136,-0.916,-0.977
-0.079,-0.466,0.916,-2.441,-2.930,-0.793
-0.081,-0.476,0.974,-0.305,-4.333,0.610
-0.087,-0.483,0.977,1.770,-3.540,1.892
-0.087,-0.494,0.949,2.441,-1.404,4.028
-0.080,-0.481,0.929,3.479,-0.488,6.653
-0.073,-0.442,0.936,5.127,-1.282,8.606
-0.071,-0.442,0.914,5.493,-1.709,9.399
-0.075,-0.437,0.899,4.578,-2.319,9.216
-0.073,-0.403,0.936,4.944,-4.517,9.033
-0.077,-0.389,0.960,5.615,-5.188,7.385
-0.092,-0.418,0.954,4.456,-4.150,4.700
-0.093,-0.433,0.951,3.113,-3.540,2.991
-0.086,-0.433,0.939,3.418,-2.991,2.625
-0.075,-0.418,0.927,4.761,-2.808,2.625
-0.078,-0.448,0.924,4.578,-2.991,1.831
-0.075,-0.461,0.921,4.578,-3.357,1.709
-0.067,-0.440,0.953,5.676,-4.089,2.625
-0.067,-0.466,0.948,6.226,-3.662,2.380
-0.070,-0.473,0.934,7.202,-3.113,2.502
-0.066,-0.453,0.924,8.911,-3.662,4.211
-0.064,-0.461,0.922,8.850,-3.784,5.066
-0.063,-0.452,0.931,7.385,-4.089,5.737
-0.065,-0.433,0.951,7.019,-4.272,6.104
-0.067,-0.404,0.950,7.141,-3.845,5.798
-0.074,-0.445,0.933,6.409,-2.747,3.845
-0.077,-0.481,0.913,4.272,-1.953,3.235
-0.076,-0.510,0.912,1.831,-1.953,5.371
-0.089,-0.579,0.887,-1.770,-1.282,8.972
-0.092,-0.641,0.879,-6.958,-0.671,16.357
-0.087,-0.656,0.889,-12.390,-1.587,27.649
-0.100,-0.694,0.855,-22.949,0.244,40.955
-0.104,-0.759,0.776,-36.560,2.563,55.969
-0.139,-0.829,0.790,-45.288,-1.404,74.829
-0.176,-0.884,0.784,-46.509,-8.057,97.046
-0.213,-0.902,0.777,-42.969,-17.761,122.681
-0.292,-0.996,0.764,-39.307,-30.212,148.865
-0.341,-1.111,0.705,-37.659,-42.419,182.129
-0.339,-0.930,0.659,-32.288,-60.730,226.013
-0.293,-0.582,0.687,-10.925,-87.830,260.437
-0.310,-0.321,0.710,8.301,-114.380,275.940
-0.336,-0.297,0.770,8.728,-133.850,274.780
-0.339,-0.486,0.911,1.953,-148.132,269.226
-0.327,-0.394,0.831,-13.062,-148.621,273.193
-0.312,-0.282,0.985,-37.781,-150.024,277.527
-0.239,-0.113,1.109,-62.500,-141.785,272.827
-0.177,-0.089,1.215,-61.462,-131.897,258.728
-0.136,-0.075,1.181,-62.866,-115.662,242.981
-0.091,-0.153,0.991,-86.914,-91.675,223.999
-0.082,0.048,1.022,-98.083,-83.374,214.355
-0.083,0.152,1.151,-74.341,-87.524,198.486
-0.107,0.196,1.167,-64.819,-76.965,171.021
-0.139,0.141,1.240,-51.880,-64.697,143.433
-0.140,0.068,1.184,-41.565,-49.561,117.004
-0.134,-0.019,1.132,-33.447,-35.095,95.093
-0.117,-0.052,1.083,-25.818,-25.513,78.247
-0.110,-0.065,1.044,-19.714,-18.250,63.965
-0.092,-0.034,1.052,-9.705,-15.808,51.025
-0.066,-0.025,1.075,0.488,-14.404,36.194
-0.051,-0.108,1.050,7.080,-11.597,19.531
-0.058,-0.197,1.024,7.874,-7.751,6.958
-0.064,-0.231,1.020,8.728,-5.981,0.732
-0.067,-0.221,1.020,9.338,-3.906,-2.258
-0.057,-0.245,0.996,10.193,-2.075,-5.615
-0.044,-0.314,0.957,8.606,-0.793,-8.301
-0.044,-0.334,0.972,5.920,-1.770,-8.728
-0.049,-0.316,0.996,5.371,-3.479,-6.592
-0.055,-0.298,1.001,5.554,-4.028,-5.920
-0.065,-0.302,1.005,5.676,-3.967,-5.859
-0.077,-0.315,0.994,5.981,-3.540,-6.042
-0.080,-0.321,0.997,6.287,-3.479,-5.737
-0.084,-0.333,0.991,7.263,-3.601,-5.432
-0.087,-0.368,0.981,6.531,-3.296,-4.700
-0.083,-0.333,1.010,6.287,-3.784,-2.197
-0.089,-0.296,1.007,7.141,-2.930,-0.244
-0.089,-0.302,0.991,7.080,-1.221,-0.977
-0.089,-0.333,0.980,6.714,-1.160,-2.502
-0.090,-0.344,0.985,6.042,-2.136,-2.930
-0.094,-0.338,0.991,5.859,-2.686,-2.319
-0.093,-0.327,0.983,5.310,-2.014,-1.892
-0.094,-0.317,0.980,5.066,-1.648,-2.014
-0.090,-0.326,0.967,5.432,-1.343,-2.502
-0.087,-0.353,0.958,5.310,-1.465,-2.380
-0.086,-0.359,0.971,4.578,-2.258,-1.404
-0.086,-0.351,0.990,3.784,-2.808,0.183
-0.093,-0.343,1.002,2.686,-2.441,1.465
-0.090,-0.319,1.002,2.502,-1.526,1.892
-0.089,-0.304,0.993,3.113,-0.549,1.221
-0.086,-0.332,0.976,3.052,-0.061,0.000
-0.077,-0.336,0.962,3.052,-0.549,-0.305
-0.076,-0.334,0.986,3.113,-2.563,0.244
-0.081,-0.334,1.000,3.174,-3.540,0.427

-0.342,-1.292,0.858,16.846,35.522,-186.340
-0.302,-1.100,0.946,10.376,31.860,-132.202
-0.239,-0.915,0.977,1.465,32.837,-92.163
-0.178,-0.752,0.938,-6.348,35.583,-61.035
-0.143,-0.648,0.822,-8.789,35.950,-39.978
-0.117,-0.624,0.725,-5.615,29.480,-27.344
-0.113,-0.580,0.737,-2.625,15.625,-16.052
-0.131,-0.553,0.846,1.099,0.244,-7.263
-0.157,-0.533,0.964,4.944,-9.155,-0.732
-0.183,-0.515,1.020,9.338,-11.536,5.249
-0.194,-0.507,1.021,14.709,-9.460,10.315
-0.203,-0.504,1.023,22.339,-7.141,13.306
-0.171,-0.488,0.982,26.001,-4.700,16.846
-0.133,-0.443,0.938,27.527,-3.784,19.592
-0.122,-0.432,0.901,27.039,-3.784,20.203
-0.099,-0.391,0.905,25.330,-4.822,19.470
-0.106,-0.389,0.924,20.264,-6.165,17.334
-0.127,-0.444,0.915,14.160,-5.554,13.123
-0.134,-0.425,0.938,10.864,-6.531,12.390
-0.133,-0.405,0.968,9.521,-6.653,11.780
-0.141,-0.405,0.973,6.104,-4.822,9.521
-0.134,-0.402,0.937,2.258,-2.319,7.507
-0.135,-0.419,0.917,-1.770,-0.549,5.981
-0.136,-0.448,0.911,-5.859,0.000,4.822
-0.135,-0.461,0.942,-8.301,-0.488,4.700
-0.136,-0.484,0.918,-10.254,1.160,5.859
-0.115,-0.471,0.914,-10.620,2.014,7.690
-0.101,-0.428,0.938,-6.653,0.732,9.521
-0.098,-0.429,0.916,-3.357,1.526,8.728
-0.095,-0.437,0.920,-2.502,0.793,7.080
-0.098,-0.440,0.912,-4.211,0.366,6.042
-0.098,-0.437,0.928,-6.714,0.427,5.859
-0.110,-0.457,0.922,-7.263,0.000,5.249
-0.111,-0.451,0.922,-7.263,-0.305,5.615
-0.114,-0.423,0.955,-5.676,-1.526,6.653
-0.112,-0.402,0.977,-5.859,-0.793,6.226
-0.113,-0.405,0.972,-8.728,1.709,4.333
-0.127,-0.456,0.958,-9.644,3.784,2.502
-0.130,-0.490,0.957,-9.949,4.639,2.991
-0.135,-0.532,0.950,-13.611,5.737,5.188
-0.131,-0.555,0.924,-19.348,7.568,10.193
-0.131,-0.578,0.899,-22.705,8.484,17.029
-0.126,-0.610,0.874,-26.794,8.240,25.940
-0.140,-0.676,0.843,-38.147,8.301,37.720
-0.195,-0.854,0.806,-55.054,8.728,53.284
-0.256,-1.040,0.744,-82.458,10.864,78.796
-0.314,-1.115,0.814,-113.403,10.132,116.577
-0.380,-1.206,0.841,-129.578,7.629,158.997
-0.465,-1.318,0.846,-137.634,7.629,209.106
-0.433,-1.088,0.793,-141.541,6.592,269.165
-0.380,-0.723,0.701,-116.516,-7.141,321.167
-0.387,-0.532,0.658,-81.543,-31.006,348.633
-0.413,-0.484,0.639,-67.261,-54.871,365.540
-0.378,-0.139,0.628,-72.205,-77.881,380.127
-0.362,0.002,0.788,-72.388,-104.248,380.493
-0.378,0.114,0.844,-82.275,-119.324,365.479
-0.319,0.269,0.958,-76.782,-129.456,345.886
-0.243,0.516,1.204,-53.284,-136.353,323.181
-0.125,0.639,1.289,-37.109,-125.793,289.185
-0.052,0.659,1.300,-30.823,-104.126,245.056
0.002,0.562,1.429,-22.339,-83.618,197.449
0.006,0.401,1.352,-15.808,-54.626,154.419
-0.018,0.233,1.192,-10.925,-30.334,120.667
-0.028,0.160,1.090,-3.601,-18.799,97.717
-0.039,0.147,1.082,7.629,-18.005,80.383
-0.079,0.062,1.051,17.456,-17.883,63.660
-0.085,-0.029,1.000,20.996,-16.418,49.194
-0.076,-0.049,1.054,20.691,-18.921,38.330
-0.093,-0.081,1.085,17.334,-19.226,28.198
-0.086,-0.100,1.089,12.146,-16.052,19.409
-0.083,-0.135,1.061,7.935,-11.963,12.329
-0.081,-0.204,0.989,4.578,-8.179,7.751
-0.067,-0.224,0.987,2.319,-8.118,7.202
-0.064,-0.245,1.000,-0.244,-11.047,7.874
-0.068,-0.202,1.048,-2.625,-13.977,8.606
-0.091,-0.168,1.059,-3.540,-14.526,8.118
-0.102,-0.161,1.060,-5.188,-11.292,6.104
-0.115,-0.177,1.026,-5.859,-7.812,4.028
-0.107,-0.167,1.005,-5.676,-5.615,2.747
-0.111,-0.139,1.002,-4.578,-5.188,1.587
-0.104,-0.131,1.016,-3.235,-4.761,-0.732
-0.087,-0.173,1.019,-2.136,-4.761,-4.456
-0.084,-0.224,1.030,-2.136,-5.005,-6.409
-0.079,-0.224,1.035,-2.380,-4.333,-5.676
-0.076,-0.227,1.039,-2.930,-3.357,-3.906
-0.063,-0.257,1.008,-5.127,-1.221,-1.709
-0.067,-0.229,1.061,-7.202,-0.916,2.136
-0.078,-0.182,1.041,-6.836,1.465,5.310
-0.078,-0.144,1.001,-6.042,4.883,6.714
-0.068,-0.146,0.954,-4.395,5.676,5.615
-0.063,-0.163,0.946,-2.563,3.479,3.906
-0.063,-0.162,0.972,-0.305,0.305,3.479
-0.065,-0.192,0.992,0.244,-0.977,3.174
-0.073,-0.186,1.030,0.183,-1.709,3.540
-0.087,-0.193,1.007,0.610,0.366,3.601
-0.085,-0.181,0.993,0.793,1.892,3.723
-0.088,-0.190,0.992,0.488,1.770,3.052
-0.080,-0.189,1.001,-0.305,0.977,2.380
-0.086,-0.203,1.018,-0.122,0.549,1.770
-0.088,-0.229,1.013,-1.770,1.465,1.160
-0.097,-0.228,1.022,-3.662,2.686,1.953
-0.098,-0.191,1.018,-4.517,5.127,3.662
-0.095,-0.172,1.018,-4.761,6.897,4.028
-0.094,-0.184,1.012,-5.493,8.057,2.869
-0.082,-0.184,1.014,-5.615,8.240,1.770
-0.079,-0.193,1.030,-5.554,8.240,1.343
-0.069,-0.201,1.032,-5.310,8.118,0.977
-0.071,-0.186,1.035,-4.944,7.996,1.526
-0.065,-0.162,1.025,-4.517,8.484,1.831
-0.063,-0.174,1.005,-4.761,8.484,1.099
-0.055,-0.182,1.000,-4.395,6.592,0.916
-0.052,-0.185,1.004,-3.113,3.723,0.977
-0.057,-0.181,1.012,-2.136,0.977,1.465
-0.063,-0.165,1.031,-1.404,-0.305,1.648
-0.069,-0.181,1.010,-1.038,-0.366,0.977
-0.065,-0.193,1.008,-1.343,-0.549,0.732
-0.071,-0.197,1.039,-2.319,-1.160,1.282
-0.067,-0.168,1.052,-3.540,-0.122,2.258
-0.074,-0.177,1.047,-4.456,2.319,2.197

-0.689,-1.584,0.504,49.683,106.628,-375.000
-0.572,-1.730,0.551,10.620,88.379,-313.965
-0.430,-1.600,0.664,-12.573,65.369,-231.323
-0.261,-1.507,1.102,11.658,41.565,-152.649
-0.254,-1.012,0.796,87.830,32.166,-93.140
-0.164,-0.613,0.678,43.030,29.602,-40.833
-0.111,-0.609,0.749,19.409,18.066,-22.034
-0.106,-0.685,0.820,19.592,5.005,-8.057
-0.112,-0.549,0.798,23.865,-0.916,7.202
-0.110,-0.470,0.943,21.790,-9.766,18.005
-0.142,-0.495,0.948,16.846,-12.329,20.142
-0.155,-0.535,0.936,13.916,-12.268,20.935
-0.154,-0.493,1.000,17.090,-15.991,25.024
-0.139,-0.450,1.043,25.452,-17.578,27.466
-0.130,-0.430,0.979,28.442,-13.611,27.832
-0.122,-0.455,0.905,23.193,-9.460,26.855
-0.112,-0.427,0.898,20.325,-11.658,26.489
-0.107,-0.411,0.915,19.287,-14.099,25.696
-0.114,-0.403,0.935,18.250,-14.526,23.437
-0.126,-0.441,0.948,17.944,-13.977,20.569
-0.130,-0.465,0.946,17.944,-12.085,19.470
-0.117,-0.448,0.974,18.066,-10.986,20.081
-0.113,-0.441,0.955,17.822,-8.972,20.020
-0.101,-0.421,0.906,12.329,-5.066,19.653
-0.090,-0.374,0.916,3.662,-4.028,19.531
-0.103,-0.408,0.899,-5.737,-2.563,16.418
-0.109,-0.439,0.905,-8.911,-2.136,13.489
-0.102,-0.415,0.950,-5.005,-4.028,12.939
-0.098,-0.413,0.946,-1.282,-3.174,11.108
-0.103,-0.449,0.925,-0.610,-1.709,8.728
-0.093,-0.459,0.913,-1.465,-1.282,7.935
-0.091,-0.456,0.947,0.244,-2.686,7.690
-0.096,-0.481,0.933,2.197,-2.380,6.592
-0.099,-0.484,0.928,6.592,-2.625,6.592
-0.102,-0.500,0.920,9.827,-3.357,7.690
-0.105,-0.532,0.911,9.338,-3.540,9.277
-0.107,-0.551,0.902,7.080,-3.967,12.390
-0.099,-0.553,0.871,6.348,-4.700,17.273
-0.103,-0.568,0.871,4.883,-6.775,22.400
-0.127,-0.641,0.868,1.160,-9.094,27.588
-0.160,-0.758,0.829,-4.272,-10.132,35.706
-0.198,-0.888,0.792,-13.855,-11.658,51.392
-0.261,-1.045,0.752,-25.452,-14.771,74.524
-0.312,-1.244,0.677,-35.950,-18.555,108.582
-0.388,-1.303,0.673,-43.579,-27.588,156.250
-0.419,-1.364,0.661,-37.842,-40.283,203.430
-0.392,-1.234,0.656,-3.601,-61.646,253.540
-0.387,-1.097,0.583,34.973,-85.938,296.753
-0.408,-0.934,0.457,57.373,-113.953,328.308
-0.438,-0.711,0.454,65.002,-150.940,352.539
-0.487,-0.545,0.439,62.866,-190.674,363.647
-0.597,-0.387,0.278,52.551,-228.333,363.281
-0.579,-0.171,0.404,3.906,-267.944,357.544
-0.616,-0.041,0.668,-50.903,-300.476,338.501
-0.620,0.166,1.020,-81.360,-315.125,328.674
-0.553,0.396,1.526,-100.464,-311.951,307.434
-0.444,0.442,1.831,-116.211,-266.235,275.635
-0.334,0.359,1.760,-130.920,-186.829,236.267
-0.174,0.145,1.406,-143.250,-110.107,194.824
-0.072,0.039,1.217,-145.691,-65.918,163.818
-0.072,0.065,1.274,-116.882,-55.176,142.761
-0.082,0.055,1.201,-93.628,-41.077,123.108
-0.135,-0.020,1.086,-76.294,-26.978,102.783
-0.183,-0.070,1.161,-52.612,-25.146,83.496
-0.211,-0.085,1.139,-29.663,-20.569,65.552
-0.202,-0.167,0.983,-14.954,-8.728,52.490
-0.174,-0.320,1.002,-10.071,-4.944,34.363
-0.152,-0.231,1.002,-7.874,-5.554,23.865
-0.126,-0.266,1.056,-8.057,-3.418,20.508
-0.107,-0.268,1.013,-7.812,-0.305,14.465
-0.103,-0.291,1.011,-7.935,-0.305,10.803
-0.105,-0.288,0.997,-7.751,-0.244,8.789
-0.107,-0.297,1.004,-5.554,-1.648,5.981
-0.117,-0.317,0.980,-3.052,-0.977,3.296
-0.121,-0.323,0.980,-1.831,-1.160,2.136
-0.117,-0.335,0.986,-0.366,-2.075,1.160
-0.120,-0.321,1.006,0.732,-3.052,0.854
-0.129,-0.324,1.007,1.709,-2.686,0.000
-0.128,-0.320,1.001,2.930,-1.587,-1.099
-0.129,-0.335,0.983,3.540,-0.549,-2.625
-0.122,-0.339,0.986,3.296,-1.038,-3.418
-0.121,-0.350,0.981,3.845,-2.014,-3.845
-0.127,-0.368,0.966,4.028,-2.319,-4.089
-0.123,-0.350,0.994,3.723,-3.174,-2.991
-0.125,-0.341,0.999,3.845,-2.930,-2.441
-0.125,-0.353,0.978,4.272,-2.075,-2.991
-0.128,-0.363,0.978,3.845,-2.014,-3.235
-0.132,-0.340,0.988,3.784,-2.136,-1.892
-0.133,-0.356,0.967,4.028,-0.854,-2.014
-0.135,-0.352,0.966,4.150,-0.610,-1.770
-0.130,-0.345,0.971,4.272,-1.221,-1.709
-0.130,-0.351,0.970,4.761,-1.465,-2.197
-0.133,-0.348,0.971,5.127,-1.587,-2.625
-0.133,-0.355,0.964,5.371,-1.343,-3.052
-0.128,-0.392,0.954,4.395,-1.038,-3.723
-0.125,-0.390,0.973,2.563,-1.404,-2.869
-0.126,-0.360,0.978,1.343,-1.038,-1.160
-0.125,-0.365,0.937,0.977,0.549,-0.366
-0.120,-0.347,0.946,0.977,0.122,0.305
-0.122,-0.349,0.947,2.075,-1.160,0.244
-0.122,-0.360,0.949,3.052,-2.075,-0.549
-0.124,-0.356,0.966,3.418,-3.052,-0.427
-0.123,-0.362,0.961,3.662,-2.502,-0.366
-0.121,-0.361,0.965,3.967,-1.770,-0.305
-0.126,-0.363,0.964,3.906,-1.282,-0.244
-0.128,-0.344,0.976,3.662,-0.549,0.183
-0.135,-0.357,0.949,3.906,1.099,-0.305
-0.134,-0.383,0.943,3.418,1.038,-1.343
-0.131,-0.370,0.973,2.991,-0.244,-0.793
-0.135,-0.348,0.981,3.479,0.610,-0.244
-0.128,-0.350,0.941,4.150,2.197,-0.793
-0.117,-0.402,0.896,3.235,2.380,-1.770
-0.111,-0.393,0.968,1.831,-1.709,0.000
-0.124,-0.363,0.988,2.563,-3.357,2.197
-0.132,-0.352,0.979,2.930,-1.953,2.625
-0.137,-0.337,0.965,3.479,-0.793,2.014
-0.137,-0.347,0.962,4.150,-1.038,0.549
-0.123,-0.415,0.945,3.418,-1.892,-1.648
-0.123,-0.411,0.992,1.831,-3.479,-0.366

